date,cloud_amount,frost_days,profile_soil_moisture,root_soil_wetness,surface_soil_wetness,corrected_precipitation,surface_pressure,specific_humidity,relative_humidity,average_temperature,frost_point,max_temperature,min_temperature,wind_speed,point,latitude,longitude,country_iso3_id
1994-11,37.16,0.0,0.18,0.18,0.1,0.01,101.41,8.07,52.08,22.41,10.27,32.75,15.3,3.95,point_1,21.25,-17.0,ESH
1994-12,53.68,0.0,0.18,0.18,0.12,0.43,101.72,5.84,42.06,19.8,5.38,28.64,11.21,4.04,point_1,21.25,-17.0,ESH
1994-13,36.35,0.0,0.18,0.18,0.11,0.07,101.33,9.59,62.31,21.57,12.57,38.99,8.66,5.08,point_1,21.25,-17.0,ESH
1995-01,24.37,0.0,0.19,0.19,0.12,0.01,101.89,4.53,38.12,17.5,1.91,27.09,8.16,4.54,point_1,21.25,-17.0,ESH
1995-02,24.55,0.0,0.19,0.18,0.1,0.02,101.68,6.11,45.0,20.33,5.98,33.5,12.72,4.86,point_1,21.25,-17.0,ESH
1995-03,26.31,0.0,0.19,0.18,0.1,0.01,101.35,9.37,71.33,19.16,12.78,29.85,12.52,4.64,point_1,21.25,-17.0,ESH
1995-04,32.27,0.0,0.18,0.18,0.09,0.0,101.21,9.68,69.65,20.26,13.41,31.44,15.08,5.32,point_1,21.25,-17.0,ESH
1995-05,39.4,0.0,0.18,0.18,0.08,0.0,101.13,10.91,70.43,22.17,15.27,34.63,16.67,6.1,point_1,21.25,-17.0,ESH
1995-06,29.39,0.0,0.18,0.18,0.08,0.0,101.22,11.7,68.32,23.83,16.42,38.9,17.65,6.01,point_1,21.25,-17.0,ESH
1995-07,35.82,0.0,0.18,0.18,0.08,0.0,100.98,13.33,71.3,24.99,18.39,38.24,19.56,5.53,point_1,21.25,-17.0,ESH
1995-08,42.21,0.0,0.18,0.18,0.09,0.09,100.94,13.64,65.94,26.95,18.79,39.42,20.54,4.97,point_1,21.25,-17.0,ESH
1995-09,41.93,0.0,0.18,0.18,0.14,0.32,101.15,13.09,66.49,25.88,18.21,37.7,19.25,5.13,point_1,21.25,-17.0,ESH
1995-10,32.25,0.0,0.18,0.18,0.13,0.1,101.24,10.86,58.84,25.28,14.99,37.18,18.31,4.38,point_1,21.25,-17.0,ESH
1995-11,42.26,0.0,0.18,0.18,0.12,0.01,101.37,9.7,57.81,23.48,12.97,34.34,15.88,3.79,point_1,21.25,-17.0,ESH
1995-12,27.74,0.0,0.19,0.19,0.14,0.23,101.57,8.51,60.77,20.24,11.25,30.93,13.43,3.15,point_1,21.25,-17.0,ESH
1995-13,33.21,0.0,0.18,0.18,0.11,0.07,101.31,10.12,62.0,22.51,13.36,39.42,8.16,4.87,point_1,21.25,-17.0,ESH
1996-01,34.65,0.0,0.19,0.19,0.14,0.12,101.39,9.2,68.63,19.56,12.49,31.95,12.59,3.87,point_1,21.25,-17.0,ESH
1996-02,57.55,0.0,0.19,0.19,0.16,0.23,101.38,8.58,63.56,19.48,11.34,30.88,11.74,5.34,point_1,21.25,-17.0,ESH
1996-03,39.43,0.0,0.19,0.19,0.15,0.13,101.28,9.47,69.55,19.76,12.96,33.26,13.64,4.45,point_1,21.25,-17.0,ESH
1996-04,24.62,0.0,0.19,0.18,0.1,0.01,101.15,9.46,65.59,21.34,12.88,35.22,15.29,5.28,point_1,21.25,-17.0,ESH
1996-05,33.17,0.0,0.19,0.18,0.1,0.01,101.27,10.97,68.68,22.43,15.36,36.3,16.22,5.61,point_1,21.25,-17.0,ESH
1996-06,36.67,0.0,0.18,0.18,0.09,0.01,101.18,11.57,68.04,23.67,16.27,36.72,17.44,6.56,point_1,21.25,-17.0,ESH
1996-07,37.36,0.0,0.18,0.18,0.09,0.01,101.1,12.71,71.58,24.08,17.76,34.77,18.95,5.95,point_1,21.25,-17.0,ESH
1996-08,34.66,0.0,0.19,0.19,0.17,0.68,101.03,13.13,68.43,25.4,18.24,36.49,19.58,5.67,point_1,21.25,-17.0,ESH
1996-09,34.56,0.0,0.19,0.19,0.16,0.14,101.12,12.38,67.06,24.91,17.32,38.25,18.93,5.63,point_1,21.25,-17.0,ESH
1996-10,32.69,0.0,0.19,0.19,0.11,0.02,101.25,10.34,59.1,24.38,14.06,36.9,17.12,4.6,point_1,21.25,-17.0,ESH
1996-11,47.67,0.0,0.19,0.18,0.1,0.03,101.4,7.76,49.04,22.78,9.67,34.36,15.68,4.24,point_1,21.25,-17.0,ESH
1996-12,40.31,0.0,0.18,0.18,0.12,0.1,101.53,9.05,68.87,19.15,12.23,29.18,12.24,3.9,point_1,21.25,-17.0,ESH
1996-13,37.78,0.0,0.19,0.18,0.12,0.12,101.26,10.39,65.68,22.25,14.22,38.25,11.74,5.09,point_1,21.25,-17.0,ESH
1997-01,44.09,0.0,0.19,0.18,0.14,0.1,101.48,7.78,60.56,18.89,9.72,28.32,11.63,3.6,point_1,21.25,-17.0,ESH
1997-02,66.03,0.0,0.19,0.18,0.12,0.07,101.55,5.4,35.06,22.1,4.25,32.16,15.2,4.47,point_1,21.25,-17.0,ESH
1997-03,21.73,0.0,0.19,0.19,0.14,0.52,101.44,7.33,52.92,20.8,8.23,31.26,13.83,4.24,point_1,21.25,-17.0,ESH
1997-04,32.25,0.0,0.19,0.19,0.13,0.08,101.32,10.09,68.6,21.42,14.01,35.45,15.78,5.2,point_1,21.25,-17.0,ESH
1997-05,55.71,0.0,0.19,0.18,0.11,0.11,101.34,10.2,64.75,22.67,14.15,38.86,15.88,5.61,point_1,21.25,-17.0,ESH
1997-06,29.89,0.0,0.19,0.18,0.11,0.0,101.22,11.18,65.85,23.66,15.72,37.42,18.23,6.56,point_1,21.25,-17.0,ESH
1997-07,29.55,0.0,0.18,0.18,0.11,0.07,101.21,12.21,70.58,23.79,17.13,34.34,18.53,6.48,point_1,21.25,-17.0,ESH
1997-08,45.2,0.0,0.18,0.18,0.14,0.14,101.14,13.23,68.41,25.49,18.47,37.16,18.72,4.85,point_1,21.25,-17.0,ESH
1997-09,32.13,0.0,0.19,0.18,0.13,0.06,101.19,12.7,68.22,25.11,17.7,39.11,19.11,5.38,point_1,21.25,-17.0,ESH
1997-10,31.25,0.0,0.18,0.18,0.12,0.14,101.26,12.33,70.31,24.06,17.22,35.35,17.88,4.33,point_1,21.25,-17.0,ESH
1997-11,43.43,0.0,0.18,0.18,0.11,0.03,101.38,9.56,60.66,22.53,12.98,33.73,15.35,4.7,point_1,21.25,-17.0,ESH
1997-12,15.58,0.0,0.18,0.18,0.1,0.0,101.67,7.05,53.59,19.28,7.84,29.62,11.45,3.96,point_1,21.25,-17.0,ESH
1997-13,37.24,0.0,0.19,0.18,0.12,0.11,101.35,9.92,61.63,22.48,13.12,39.11,11.45,4.95,point_1,21.25,-17.0,ESH
1998-01,43.77,0.0,0.18,0.18,0.12,0.12,101.52,7.18,53.69,19.51,8.13,29.44,12.64,3.94,point_1,21.25,-17.0,ESH
1998-02,37.63,0.0,0.18,0.18,0.12,0.01,101.5,8.65,58.25,21.61,10.7,32.62,15.29,3.64,point_1,21.25,-17.0,ESH
1998-03,47.19,0.0,0.19,0.19,0.11,0.94,101.33,7.94,54.02,21.78,9.39,33.67,15.03,4.03,point_1,21.25,-17.0,ESH
1998-04,33.47,0.0,0.21,0.21,0.18,0.09,101.26,9.83,68.43,20.75,13.7,35.48,15.49,6.67,point_1,21.25,-17.0,ESH
1998-05,55.66,0.0,0.2,0.19,0.15,0.04,101.37,10.03,68.41,20.98,14.07,30.08,15.37,6.37,point_1,21.25,-17.0,ESH
1998-06,25.6,0.0,0.19,0.19,0.11,0.0,101.28,11.63,71.12,22.82,16.38,32.61,17.38,6.49,point_1,21.25,-17.0,ESH
1998-07,37.97,0.0,0.19,0.18,0.11,0.01,101.04,12.8,74.14,23.43,17.89,35.98,17.71,5.48,point_1,21.25,-17.0,ESH
1998-08,32.68,0.0,0.19,0.18,0.12,0.07,100.97,13.62,73.39,24.62,18.89,37.41,18.52,5.36,point_1,21.25,-17.0,ESH
1998-09,55.2,0.0,0.19,0.19,0.17,0.44,101.07,13.49,69.05,25.64,18.7,38.06,19.44,5.09,point_1,21.25,-17.0,ESH
1998-10,46.95,0.0,0.19,0.19,0.13,0.05,101.29,10.91,60.44,24.69,15.07,36.68,17.89,4.88,point_1,21.25,-17.0,ESH
1998-11,43.31,0.0,0.19,0.18,0.1,0.04,101.34,7.71,48.16,22.7,9.18,34.33,13.67,3.67,point_1,21.25,-17.0,ESH
1998-12,45.58,0.0,0.19,0.18,0.12,0.09,101.62,6.89,53.39,18.91,8.0,27.66,12.23,4.14,point_1,21.25,-17.0,ESH
1998-13,42.08,0.0,0.19,0.19,0.13,0.16,101.3,10.06,62.71,22.29,13.34,38.06,12.23,4.98,point_1,21.25,-17.0,ESH
1999-01,33.76,0.0,0.19,0.19,0.14,0.09,101.57,7.23,60.78,17.52,8.52,26.4,10.34,4.52,point_1,21.25,-17.0,ESH
1999-02,14.0,0.0,0.19,0.18,0.11,0.04,101.7,6.13,53.37,17.35,5.93,27.06,10.09,5.8,point_1,21.25,-17.0,ESH
1999-03,25.77,0.0,0.18,0.18,0.1,0.01,101.33,8.78,70.09,18.51,11.83,27.72,12.29,5.07,point_1,21.25,-17.0,ESH
1999-04,27.0,0.0,0.18,0.18,0.08,0.0,101.2,8.63,61.03,21.4,11.35,36.38,14.09,5.8,point_1,21.25,-17.0,ESH
1999-05,40.65,0.0,0.18,0.18,0.08,0.01,101.16,10.18,66.91,22.0,14.2,35.83,14.91,6.43,point_1,21.25,-17.0,ESH
1999-06,46.08,0.0,0.18,0.18,0.08,0.0,101.07,10.95,64.26,23.93,15.34,38.58,17.66,6.99,point_1,21.25,-17.0,ESH
1999-07,30.1,0.0,0.18,0.18,0.08,0.01,101.02,12.53,71.78,23.82,17.57,37.98,19.08,5.56,point_1,21.25,-17.0,ESH
1999-08,49.39,0.0,0.18,0.18,0.1,0.09,100.92,13.52,69.16,25.73,18.73,38.28,19.8,4.89,point_1,21.25,-17.0,ESH
1999-09,37.83,0.0,0.18,0.18,0.12,0.08,101.05,12.57,65.12,25.79,17.56,37.36,19.48,5.31,point_1,21.25,-17.0,ESH
1999-10,51.48,0.0,0.18,0.18,0.13,0.1,101.29,11.87,67.1,24.05,16.68,34.52,17.27,4.99,point_1,21.25,-17.0,ESH
1999-11,33.39,0.0,0.18,0.18,0.1,0.02,101.32,9.23,62.15,21.62,12.4,33.89,12.8,4.07,point_1,21.25,-17.0,ESH
1999-12,54.12,0.0,0.18,0.18,0.11,0.08,101.63,6.38,47.67,19.22,6.54,29.96,8.94,4.43,point_1,21.25,-17.0,ESH
1999-13,36.96,0.0,0.18,0.18,0.1,0.04,101.27,9.83,63.29,21.74,13.05,38.58,8.94,5.32,point_1,21.25,-17.0,ESH
2000-01,44.15,0.0,0.18,0.18,0.13,0.52,101.5,6.52,56.16,17.18,6.94,29.76,9.41,4.45,point_1,21.25,-17.0,ESH
2000-02,22.13,0.0,0.19,0.19,0.14,0.01,101.62,5.59,42.48,19.52,4.51,29.95,12.14,4.31,point_1,21.25,-17.0,ESH
2000-03,38.76,0.0,0.19,0.18,0.1,0.01,101.21,7.87,56.13,21.28,9.41,35.51,14.55,4.41,point_1,21.25,-17.0,ESH
2000-04,33.12,0.0,0.19,0.18,0.1,0.01,101.24,9.23,64.94,20.88,12.62,35.96,14.96,5.93,point_1,21.25,-17.0,ESH
2000-05,29.94,0.0,0.18,0.18,0.09,0.0,101.26,10.39,71.53,20.79,14.61,32.24,15.35,6.09,point_1,21.25,-17.0,ESH
2000-06,39.76,0.0,0.18,0.18,0.09,0.01,101.1,11.72,70.05,23.34,16.44,40.27,17.04,6.23,point_1,21.25,-17.0,ESH
2000-07,29.91,0.0,0.18,0.18,0.09,0.03,100.98,12.61,72.49,23.67,17.66,35.61,18.42,5.86,point_1,21.25,-17.0,ESH
2000-08,44.43,0.0,0.18,0.18,0.13,0.1,101.1,13.67,70.51,25.56,18.91,38.23,19.85,5.63,point_1,21.25,-17.0,ESH
2000-09,34.85,0.0,0.18,0.18,0.12,0.09,101.08,12.55,67.74,25.15,17.47,39.15,19.4,5.68,point_1,21.25,-17.0,ESH
2000-10,32.69,0.0,0.18,0.18,0.1,0.03,101.35,10.92,67.42,22.82,15.17,34.71,16.64,5.34,point_1,21.25,-17.0,ESH
2000-11,39.49,0.0,0.18,0.18,0.14,0.19,101.4,8.55,60.37,20.58,11.33,33.09,12.64,4.72,point_1,21.25,-17.0,ESH
2000-12,31.69,0.0,0.18,0.18,0.1,0.01,101.64,7.34,57.36,19.14,8.76,29.39,12.52,3.9,point_1,21.25,-17.0,ESH
2000-13,35.08,0.0,0.18,0.18,0.11,0.08,101.29,9.75,63.1,21.66,12.82,40.27,9.41,5.21,point_1,21.25,-17.0,ESH
2001-01,30.22,0.0,0.18,0.18,0.1,0.01,101.71,6.95,56.01,18.72,7.85,29.48,11.81,4.9,point_1,21.25,-17.0,ESH
2001-02,35.85,0.0,0.18,0.18,0.08,0.01,101.54,6.05,48.07,18.98,5.3,30.35,10.94,4.4,point_1,21.25,-17.0,ESH
2001-03,34.58,0.0,0.18,0.18,0.08,0.04,101.34,9.4,67.42,20.63,12.85,34.64,14.59,5.08,point_1,21.25,-17.0,ESH
2001-04,31.33,0.0,0.18,0.18,0.09,0.0,101.25,9.35,66.11,20.97,12.65,36.48,14.6,5.85,point_1,21.25,-17.0,ESH
2001-05,33.19,0.0,0.18,0.18,0.08,0.01,101.29,10.02,68.7,21.07,13.88,31.04,14.92,6.52,point_1,21.25,-17.0,ESH
2001-06,35.97,0.0,0.18,0.18,0.08,0.0,101.15,11.46,69.01,23.28,16.06,38.98,17.14,6.85,point_1,21.25,-17.0,ESH
2001-07,31.89,0.0,0.18,0.18,0.08,0.0,101.06,12.35,70.09,24.07,17.3,39.47,18.46,5.62,point_1,21.25,-17.0,ESH
2001-08,37.62,0.0,0.18,0.18,0.12,0.14,101.15,13.66,68.8,25.98,18.94,38.29,19.74,5.62,point_1,21.25,-17.0,ESH
2001-09,44.4,0.0,0.18,0.18,0.11,0.03,101.18,12.25,62.24,26.21,17.14,38.07,19.46,5.63,point_1,21.25,-17.0,ESH
2001-10,30.9,0.0,0.18,0.18,0.09,0.01,101.24,11.12,62.4,24.81,14.96,37.81,18.25,4.55,point_1,21.25,-17.0,ESH
2001-11,29.7,0.0,0.18,0.18,0.09,0.05,101.35,10.44,67.51,21.86,14.41,32.9,15.1,3.98,point_1,21.25,-17.0,ESH
2001-12,46.49,0.0,0.18,0.18,0.12,0.05,101.37,9.56,64.41,21.23,12.9,31.85,13.24,2.85,point_1,21.25,-17.0,ESH
2001-13,35.18,0.0,0.18,0.18,0.09,0.03,101.3,10.22,64.23,22.32,13.69,39.47,10.94,5.15,point_1,21.25,-17.0,ESH
2002-01,31.66,0.0,0.19,0.19,0.17,0.5,101.62,7.13,52.86,19.31,7.76,28.16,10.25,4.25,point_1,21.25,-17.0,ESH
2002-02,41.78,0.0,0.19,0.19,0.11,0.02,101.55,6.8,50.32,20.04,7.26,32.34,13.03,3.93,point_1,21.25,-17.0,ESH
2002-03,46.99,0.0,0.19,0.18,0.1,0.07,101.4,8.3,62.38,19.88,10.65,34.19,13.4,4.63,point_1,21.25,-17.0,ESH
2002-04,32.16,0.0,0.19,0.18,0.11,0.05,101.26,9.33,66.45,20.42,12.75,35.34,14.72,5.26,point_1,21.25,-17.0,ESH
2002-05,35.29,0.0,0.18,0.18,0.1,0.01,101.29,9.82,67.69,21.07,13.68,37.38,14.82,6.34,point_1,21.25,-17.0,ESH
2002-06,28.19,0.0,0.18,0.18,0.1,0.01,101.3,11.0,69.43,22.45,15.49,40.74,16.62,6.67,point_1,21.25,-17.0,ESH
2002-07,28.05,0.0,0.18,0.18,0.09,0.0,101.23,12.04,73.29,22.75,16.95,34.43,17.16,6.18,point_1,21.25,-17.0,ESH
2002-08,40.13,0.0,0.18,0.18,0.1,0.07,101.09,12.18,65.95,25.03,17.08,37.87,18.88,5.9,point_1,21.25,-17.0,ESH
2002-09,47.24,0.0,0.18,0.18,0.12,0.1,101.18,12.71,67.23,25.34,17.8,38.03,20.16,5.63,point_1,21.25,-17.0,ESH
2002-10,37.58,0.0,0.18,0.18,0.11,0.04,101.22,11.61,64.59,24.65,15.93,35.81,19.2,4.86,point_1,21.25,-17.0,ESH
2002-11,34.42,0.0,0.18,0.18,0.1,0.03,101.52,9.2,61.17,21.85,12.2,32.55,15.47,4.56,point_1,21.25,-17.0,ESH
2002-12,36.24,0.0,0.18,0.18,0.13,0.11,101.65,8.1,59.15,20.1,10.13,30.54,12.18,3.36,point_1,21.25,-17.0,ESH
2002-13,36.64,0.0,0.18,0.18,0.11,0.08,101.36,9.85,63.38,21.91,13.14,40.74,10.25,5.13,point_1,21.25,-17.0,ESH
2003-01,28.2,0.0,0.18,0.18,0.1,0.0,101.83,6.43,53.56,18.0,6.47,28.37,10.78,5.01,point_1,21.25,-17.0,ESH
2003-02,39.95,0.0,0.18,0.18,0.1,0.02,101.5,8.56,70.84,17.9,11.4,27.78,11.34,5.18,point_1,21.25,-17.0,ESH
2003-03,26.62,0.0,0.18,0.18,0.1,0.05,101.33,7.97,60.2,20.16,9.76,33.44,12.99,4.69,point_1,21.25,-17.0,ESH
2003-04,29.9,0.0,0.18,0.18,0.09,0.01,101.34,9.89,70.08,20.5,13.84,32.59,14.76,5.64,point_1,21.25,-17.0,ESH
2003-05,36.96,0.0,0.18,0.18,0.1,0.05,101.22,10.23,66.85,22.13,14.2,39.51,16.21,5.88,point_1,21.25,-17.0,ESH
2003-06,30.82,0.0,0.18,0.18,0.09,0.0,101.15,11.88,72.47,22.7,16.71,33.21,17.71,6.41,point_1,21.25,-17.0,ESH
2003-07,32.63,0.0,0.18,0.18,0.1,0.03,101.07,13.09,73.4,23.99,18.28,34.2,18.74,6.09,point_1,21.25,-17.0,ESH
2003-08,42.09,0.0,0.18,0.18,0.12,0.05,101.04,13.89,70.75,25.77,19.19,37.97,20.23,5.0,point_1,21.25,-17.0,ESH
2003-09,41.27,0.0,0.19,0.19,0.16,0.64,101.12,13.34,68.05,25.9,18.51,38.57,20.29,4.83,point_1,21.25,-17.0,ESH
2003-10,55.99,0.0,0.2,0.2,0.17,0.62,101.16,12.48,71.04,23.85,17.48,35.85,17.77,4.64,point_1,21.25,-17.0,ESH
2003-11,27.84,0.0,0.21,0.2,0.17,0.01,101.37,9.86,67.83,20.87,13.61,34.09,13.71,4.07,point_1,21.25,-17.0,ESH
2003-12,43.24,0.0,0.2,0.19,0.14,0.06,101.56,6.98,51.99,19.69,7.94,29.12,12.6,3.62,point_1,21.25,-17.0,ESH
2003-13,36.29,0.0,0.19,0.18,0.12,0.13,101.31,10.38,66.42,21.79,13.95,39.51,10.78,5.09,point_1,21.25,-17.0,ESH
2004-01,29.33,0.0,0.2,0.19,0.14,0.12,101.59,7.63,62.82,18.24,9.46,27.72,9.7,4.4,point_1,21.25,-17.0,ESH
2004-02,28.58,0.0,0.2,0.19,0.12,0.05,101.42,8.06,60.47,19.51,9.82,29.45,12.52,3.81,point_1,21.25,-17.0,ESH
2004-03,30.16,0.0,0.19,0.19,0.11,0.04,101.35,7.96,57.72,20.6,9.64,34.56,13.28,4.91,point_1,21.25,-17.0,ESH
2004-04,25.23,0.0,0.19,0.19,0.13,0.1,101.27,9.67,67.55,20.61,13.41,34.37,14.83,5.36,point_1,21.25,-17.0,ESH
2004-05,14.95,0.0,0.19,0.18,0.11,0.0,101.43,10.04,68.83,20.94,14.0,30.71,15.08,6.12,point_1,21.25,-17.0,ESH
2004-06,9.88,0.0,0.18,0.18,0.1,0.01,101.37,11.58,70.18,23.15,16.24,36.59,17.58,6.16,point_1,21.25,-17.0,ESH
2004-07,17.73,0.0,0.18,0.18,0.09,0.01,101.05,12.8,71.24,24.33,17.81,40.32,18.67,5.5,point_1,21.25,-17.0,ESH
2004-08,20.55,0.0,0.18,0.18,0.09,0.02,101.15,13.51,68.8,25.9,18.73,38.3,20.21,5.07,point_1,21.25,-17.0,ESH
2004-09,39.0,0.0,0.19,0.19,0.16,0.64,101.14,12.65,67.3,25.21,17.6,38.19,19.52,5.44,point_1,21.25,-17.0,ESH
2004-10,29.87,0.0,0.19,0.19,0.15,0.13,101.25,12.6,72.28,23.93,17.48,37.28,16.78,4.78,point_1,21.25,-17.0,ESH
2004-11,30.42,0.0,0.2,0.2,0.18,0.54,101.33,10.06,63.92,22.05,13.75,31.31,15.61,3.38,point_1,21.25,-17.0,ESH
2004-12,35.33,0.0,0.2,0.2,0.18,0.19,101.47,8.26,64.34,18.44,10.63,26.14,8.39,5.07,point_1,21.25,-17.0,ESH
2004-13,25.92,0.0,0.19,0.19,0.13,0.15,101.32,10.4,66.29,21.91,14.05,40.32,8.39,5.0,point_1,21.25,-17.0,ESH
2005-01,23.64,0.0,0.2,0.2,0.14,0.07,101.64,6.08,50.85,17.62,6.0,27.44,9.49,4.18,point_1,21.25,-17.0,ESH
2005-02,15.23,0.0,0.2,0.19,0.14,0.12,101.44,8.05,69.79,16.92,10.26,24.69,8.57,4.06,point_1,21.25,-17.0,ESH
2005-03,7.33,0.0,0.2,0.19,0.12,0.01,101.35,9.34,68.13,20.43,12.57,35.0,12.89,4.54,point_1,21.25,-17.0,ESH
2005-04,24.02,0.0,0.19,0.19,0.1,0.02,101.25,10.17,71.44,20.61,14.18,34.48,14.5,6.08,point_1,21.25,-17.0,ESH
2005-05,29.65,0.0,0.19,0.19,0.13,0.11,101.16,10.84,68.49,22.34,15.25,36.6,16.61,6.57,point_1,21.25,-17.0,ESH
2005-06,15.34,0.0,0.19,0.18,0.11,0.01,101.13,12.09,69.9,23.8,16.94,40.59,17.24,5.22,point_1,21.25,-17.0,ESH
2005-07,14.85,0.0,0.18,0.18,0.12,0.11,101.15,12.72,71.14,24.23,17.77,39.41,18.55,6.02,point_1,21.25,-17.0,ESH
2005-08,26.11,0.0,0.19,0.18,0.13,0.12,101.04,13.81,71.0,25.52,19.07,37.0,19.23,5.78,point_1,21.25,-17.0,ESH
2005-09,34.47,0.0,0.22,0.21,0.22,1.47,101.16,13.48,67.93,25.92,18.65,40.04,18.72,5.09,point_1,21.25,-17.0,ESH
2005-10,20.83,0.0,0.21,0.21,0.18,0.04,101.28,12.28,68.13,24.46,17.2,35.91,19.01,5.13,point_1,21.25,-17.0,ESH
2005-11,23.33,0.0,0.2,0.2,0.14,0.03,101.32,10.33,69.23,21.4,14.24,34.73,14.78,4.12,point_1,21.25,-17.0,ESH
2005-12,40.55,0.0,0.2,0.2,0.15,0.12,101.33,8.86,62.14,20.41,11.7,31.29,12.75,3.36,point_1,21.25,-17.0,ESH
2005-13,22.95,0.0,0.2,0.19,0.14,0.19,101.27,10.67,67.35,21.97,14.49,40.59,8.57,5.01,point_1,21.25,-17.0,ESH
2006-01,26.23,0.0,0.2,0.2,0.18,0.33,101.6,7.47,64.26,17.14,9.27,25.05,8.9,4.54,point_1,21.25,-17.0,ESH
2006-02,23.71,0.0,0.21,0.2,0.18,0.14,101.5,8.34,66.68,18.46,11.03,28.07,11.49,4.69,point_1,21.25,-17.0,ESH
2006-03,9.79,0.0,0.2,0.19,0.11,0.0,101.36,8.19,59.41,20.93,10.22,37.24,13.03,4.56,point_1,21.25,-17.0,ESH
2006-04,14.62,0.0,0.19,0.19,0.1,0.01,101.12,10.17,71.43,20.59,14.17,37.01,14.65,6.06,point_1,21.25,-17.0,ESH
2006-05,13.43,0.0,0.19,0.18,0.1,0.03,101.31,10.44,71.51,20.98,14.67,31.23,15.95,6.02,point_1,21.25,-17.0,ESH
2006-06,7.74,0.0,0.19,0.18,0.1,0.0,101.29,11.36,71.63,22.25,16.05,31.26,17.46,6.92,point_1,21.25,-17.0,ESH
2006-07,18.65,0.0,0.18,0.18,0.12,0.07,101.09,12.84,72.65,23.98,17.94,40.69,18.72,5.86,point_1,21.25,-17.0,ESH
2006-08,26.87,0.0,0.18,0.18,0.13,0.27,101.02,13.47,68.64,25.79,18.69,37.26,19.71,5.24,point_1,21.25,-17.0,ESH
2006-09,28.82,0.0,0.19,0.18,0.12,0.06,101.13,13.44,64.33,26.95,18.64,38.83,20.2,4.96,point_1,21.25,-17.0,ESH
2006-10,22.9,0.0,0.19,0.18,0.12,0.1,101.2,12.43,69.56,24.43,17.31,38.72,17.28,4.63,point_1,21.25,-17.0,ESH
2006-11,26.61,0.0,0.18,0.18,0.1,0.01,101.29,8.8,52.35,23.72,11.15,36.47,13.76,3.6,point_1,21.25,-17.0,ESH
2006-12,33.85,0.0,0.18,0.18,0.1,0.03,101.78,6.22,47.22,19.37,6.46,28.18,11.98,4.35,point_1,21.25,-17.0,ESH
2006-13,21.1,0.0,0.19,0.18,0.12,0.09,101.31,10.26,64.97,22.05,13.8,40.69,8.9,5.12,point_1,21.25,-17.0,ESH
2007-01,35.07,0.0,0.18,0.18,0.11,0.15,101.67,6.05,46.84,19.0,5.57,28.89,10.86,3.99,point_1,21.25,-17.0,ESH
2007-02,16.96,0.0,0.18,0.18,0.12,0.01,101.63,7.32,56.24,19.75,8.73,31.17,12.41,5.3,point_1,21.25,-17.0,ESH
2007-03,14.94,0.0,0.18,0.18,0.09,0.02,101.46,7.86,59.53,19.89,9.8,34.07,13.87,5.58,point_1,21.25,-17.0,ESH
2007-04,9.4,0.0,0.18,0.18,0.12,0.09,101.29,9.31,68.82,20.01,12.77,30.54,14.33,6.02,point_1,21.25,-17.0,ESH
2007-05,14.95,0.0,0.18,0.18,0.08,0.0,101.32,9.19,62.29,21.81,12.34,37.62,15.14,6.04,point_1,21.25,-17.0,ESH
2007-06,8.27,0.0,0.18,0.18,0.08,0.0,101.28,11.12,70.89,22.21,15.67,33.64,16.55,6.57,point_1,21.25,-17.0,ESH
2007-07,17.16,0.0,0.18,0.18,0.08,0.0,101.0,12.94,74.47,23.67,18.02,41.25,18.13,5.27,point_1,21.25,-17.0,ESH
2007-08,23.38,0.0,0.18,0.18,0.09,0.03,100.97,13.06,72.65,24.19,18.21,36.77,18.15,5.87,point_1,21.25,-17.0,ESH
2007-09,23.04,0.0,0.18,0.18,0.11,0.07,101.14,12.4,65.05,25.58,17.36,38.24,19.63,5.34,point_1,21.25,-17.0,ESH
2007-10,14.81,0.0,0.18,0.18,0.1,0.01,101.28,11.77,72.25,22.72,16.52,35.56,16.94,5.73,point_1,21.25,-17.0,ESH
2007-11,21.56,0.0,0.18,0.18,0.09,0.02,101.38,9.29,64.03,21.24,12.35,35.53,13.0,4.28,point_1,21.25,-17.0,ESH
2007-12,26.98,0.0,0.18,0.18,0.13,0.15,101.6,6.9,53.94,18.61,7.67,28.12,11.71,4.01,point_1,21.25,-17.0,ESH
2007-13,18.88,0.0,0.18,0.18,0.1,0.05,101.33,9.77,63.92,21.56,12.92,41.25,10.86,5.33,point_1,21.25,-17.0,ESH
2008-01,33.47,0.0,0.18,0.18,0.11,0.04,101.66,5.0,39.93,18.72,3.33,28.03,10.57,4.24,point_1,21.25,-17.0,ESH
2008-02,40.87,0.0,0.18,0.18,0.1,0.05,101.45,8.94,66.81,19.75,11.91,32.98,12.88,4.14,point_1,21.25,-17.0,ESH
2008-03,16.42,0.0,0.18,0.18,0.09,0.08,101.18,9.24,62.91,21.44,12.32,34.45,13.93,4.85,point_1,21.25,-17.0,ESH
2008-04,18.73,0.0,0.18,0.18,0.1,0.0,101.05,9.99,67.72,21.42,13.74,37.03,15.4,5.45,point_1,21.25,-17.0,ESH
2008-05,5.42,0.0,0.18,0.18,0.08,0.0,101.23,10.06,66.86,21.83,13.95,33.26,15.58,6.05,point_1,21.25,-17.0,ESH
